jqcy,#genre#
湖南快乐垂钓,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/KLCDMPP360.m3u8
湖南长沙新闻,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CSXWMPP360.m3u8
湖南长沙政法,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CSZFMPP360.m3u8
湖南卫视,http://nas.jqcykj.com:88/gdy?id=hunantv2
长沙新闻综合,http://nas.jqcykj.com:88/gdy?id=changshaxwzh
长沙政法,http://nas.jqcykj.com:88/gdy?id=changshizf
长沙浏阳电视台,http://nas.jqcykj.com:88/gdy?id=changshaluyang
岳阳新闻综合,http://nas.jqcykj.com:88/gdy?id=yueyangxwzh
岳阳文旅都市,http://nas.jqcykj.com:88/gdy?id=yueyangwl
株洲新闻综合,http://nas.jqcykj.com:88/gdy?id=zhuzhouxwzh
益阳南县新闻,http://nas.jqcykj.com:88/gdy?id=yiyangnx
湘西综合,http://nas.jqcykj.com:88/gdy?id=xiangxizh
湘西公共,http://nas.jqcykj.com:88/gdy?id=xiangxigg
郴州宜章新闻综合,http://nas.jqcykj.com:88/gdy?id=chenzhouyz
//广东
广东卫视,http://nas.jqcykj.com:88/gd/?id=43
广东珠江频道,http://nas.jqcykj.com:88/gd/?id=44
广东新闻频道,http://nas.jqcykj.com:88/gd/?id=45
广东民生频道,http://nas.jqcykj.com:88/gd/?id=48
大湾区卫视,http://nas.jqcykj.com:88/gd/?id=51
大湾区卫视海外版,http://nas.jqcykj.com:88/gd/?id=46
广东影视频道,http://nas.jqcykj.com:88/gd/?id=53
广东少儿频道,http://nas.jqcykj.com:88/gd/?id=54
广东嘉佳卡通,http://nas.jqcykj.com:88/gd/?id=66
广东南方购物,http://nas.jqcykj.com:88/gd/?id=42
广东岭南戏曲,http://nas.jqcykj.com:88/gd/?id=15
广东移动,http://nas.jqcykj.com:88/gd/?id=74
广东现代教育,http://nas.jqcykj.com:88/gd/?id=111
广东台经典剧,http://nas.jqcykj.com:88/gd/?id=100
广东GRTN健康频道,http://nas.jqcykj.com:88/gd/?id=99
广东GRTN文化频道,http://nas.jqcykj.com:88/gd/?id=75
广东GRTN生活频道,http://nas.jqcykj.com:88/gd/?id=102
广东体育频道,http://nas.jqcykj.com:88/gd/?id=47

广州综合,http://nas.jqcykj.com:88/guangdong/gz?id=gzzh
广州新闻,http://nas.jqcykj.com:88/guangdong/gz?id=gzxw
广州南国都市4K道,http://nas.jqcykj.com:88/guangdong/gz?id=ngds
深圳卫视,http://nas.jqcykj.com:88/guangdong/sz?id=1
深圳少儿,http://nas.jqcykj.com:88/guangdong/sz?id=2
深圳财经,http://nas.jqcykj.com:88/guangdong/sz?id=3
深圳电视剧,http://nas.jqcykj.com:88/guangdong/sz?id=4
宜和购物,http://nas.jqcykj.com:88/guangdong/sz?id=5
深圳都市,http://nas.jqcykj.com:88/guangdong/sz?id=6
深圳国际,http://nas.jqcykj.com:88/guangdong/sz?id=7
深圳移动,http://nas.jqcykj.com:88/guangdong/sz?id=8
深圳卫视4k,http://nas.jqcykj.com:88/guangdong/sz?id=9
茂名信宜综合,http://nas.jqcykj.com:88/gdy?id=maomingxy
//海南
海南卫视,http://nas.jqcykj.com:88/hainan?id=hnws
三沙卫视,http://nas.jqcykj.com:88/hainan?id=ssws
海南新闻,http://nas.jqcykj.com:88/hainan?id=xwpd
海南文旅,http://nas.jqcykj.com:88/hainan?id=wlpd
海南自贸,http://nas.jqcykj.com:88/hainan?id=jjpd
海南社会与法,http://nas.jqcykj.com:88/hainan?id=ggpd
海南少儿,http://nas.jqcykj.com:88/hainan?id=sepd
海南儋州台,http://nas.jqcykj.com:88/gdy?id=hainandz

//四川
成都新闻频道,http://nas.jqcykj.com:88/sc/index?id=cdtv1&kl=pub
成都经济频道,http://nas.jqcykj.com:88/sc/index?id=cdtv2&kl=pub
成都生活频道,http://nas.jqcykj.com:88/sc/index?id=cdtv3&kl=pub
成都影视频道,http://nas.jqcykj.com:88/sc/index?id=cdtv4&kl=pub
成都公共频道,http://nas.jqcykj.com:88/sc/index?id=cdtv5&kl=pub
成都少儿频道,http://nas.jqcykj.com:88/sc/index?id=cdtv6&kl=pub
成都蓉城先锋,http://nas.jqcykj.com:88/sc/index?id=cdrcxf&kl=pub
简阳新闻综合,http://nas.jqcykj.com:88/sc/index?id=jy&kl=pub
彭州电视台,http://nas.jqcykj.com:88/sc/index?id=pz&kl=pub
青白江电视台,http://nas.jqcykj.com:88/sc/index?id=qbj&kl=pub
蒲江电视台,http://nas.jqcykj.com:88/sc/index?id=pj&kl=pub
大邑综合,http://nas.jqcykj.com:88/sc/index?id=dy&kl=pub
金堂电视台,http://nas.jqcykj.com:88/sc/index?id=jt&kl=pub
邛崃电视台,http://nas.jqcykj.com:88/sc/index?id=ql&kl=pub
郫都新闻综合,http://nas.jqcykj.com:88/sc/index?id=pd&kl=pub
双流综合,http://nas.jqcykj.com:88/sc/index?id=sl&kl=pub
温江电视台,http://nas.jqcykj.com:88/sc/index?id=wj&kl=pub
新都电视台,http://nas.jqcykj.com:88/sc/index?id=xd&kl=pub
成华有线电视,http://nas.jqcykj.com:88/sc/index?id=ch&kl=pub
武侯电视台,http://nas.jqcykj.com:88/sc/index?id=wh&kl=pub
金牛电视台,http://nas.jqcykj.com:88/sc/index?id=jn&kl=pub
青羊电视台,http://nas.jqcykj.com:88/sc/index?id=qy&kl=pub
锦江电视,http://nas.jqcykj.com:88/sc/index?id=jj&kl=pub
高新电视台,http://nas.jqcykj.com:88/sc/index?id=gx&kl=pub
崇州电视1套,http://nas.jqcykj.com:88/sc/index?id=cz&kl=pub
都江堰电视台,http://nas.jqcykj.com:88/sc/index?id=djy&kl=pub
龙泉综合,http://nas.jqcykj.com:88/sc/index?id=lq&kl=pub
新津电视台,http://nas.jqcykj.com:88/sc/index?id=xj&kl=pub
巴中南江电视台,http://nas.jqcykj.com:88/gdy?id=bazhnj
德阳绵竹电视,http://nas.jqcykj.com:88/gdy?id=deyangmj
德阳绵竹电视2,http://nas.jqcykj.com:88/gdy?id=deyangmj2
遂宁射洪综合,http://nas.jqcykj.com:88/gdy?id=suiningsh
//贵州
贵州卫视,http://nas.jqcykj.com:88/gz/?id=01
贵州公共频道,http://nas.jqcykj.com:88/gz/?id=02
贵州影视文艺,http://nas.jqcykj.com:88/gz/?id=03
贵州大众生活,http://nas.jqcykj.com:88/gz/?id=04
贵州生态乡村,http://nas.jqcykj.com:88/gz/?id=05
贵州科教健康,http://nas.jqcykj.com:88/gz/?id=06
贵州经济频道,http://nas.jqcykj.com:88/gz/?id=09
贵州家有购物,http://nas.jqcykj.com:88/gz/?id=10
贵州移动电视,http://nas.jqcykj.com:88/gz/?id=13
黔西南新闻综合,http://nas.jqcykj.com:88/gz/qxn/index?id=11
黔西南公共频道,http://nas.jqcykj.com:88/gz/qxn/index?id=14
贵阳新闻综合,http://nas.jqcykj.com:88/gdy?id=guiyangxwzh
铜仁印江电视台,http://nas.jqcykj.com:88/gdy?id=tongrenyj
//云南
云南卫视,http://nas.jqcykj.com:88/yn/?id=yunnanweishi
云南都市,http://nas.jqcykj.com:88/yn/?id=yunnandushi
云南娱乐,http://nas.jqcykj.com:88/yn/?id=yunnanyule
康旅频道,http://nas.jqcykj.com:88/yn/?id=yunnangonggong
澜湄国际,http://nas.jqcykj.com:88/yn/?id=yunnanguoji
云南少儿,http://nas.jqcykj.com:88/yn/?id=yunnanshaoer
云南丽江,http://nas.jqcykj.com:88/yn/lj/
//陕西
陕西银龄频道,http://nas.jqcykj.com:30/956909362
陕西都市青春频道,http://nas.jqcykj.com:30/956909358
陕西体育休闲频道,http://nas.jqcykj.com:30/956909356
陕西秦腔频道,http://nas.jqcykj.com:30/956909303
陕西新闻资讯频道,http://nas.jqcykj.com:30/956909289
财富天下,http://nas.jqcykj.com:30/956923159

陕西银龄频道,http://nas.jqcykj.com:30/956909362
陕西都市青春频道,http://nas.jqcykj.com:30/956909358
陕西体育休闲频道,http://nas.jqcykj.com:30/956909356
陕西秦腔频道,http://nas.jqcykj.com:30/956909303
陕西新闻资讯频道,http://nas.jqcykj.com:30/956909289
财富天下,http://nas.jqcykj.com:30/956923159
//甘肃
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
张掖新闻综合,https://play.kankanlive.com/live/1720583434627241.m3u8
庆阳西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
陇南西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
金昌永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
甘南藏语,http://play.kankanlive.com/live/1720408280309109.m3u8
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
敦煌频道,https://play.kankanlive.com/live/1698234808271963.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银文教,https://play.kankanlive.com/live/1720408280309109.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
甘南综合,https://play.kankanlive.com/live/1711955176432990.m3u8
甘南卓尼,https://play.kankanlive.com/live/1711955964973985.m3u8
甘南迭部,https://play.kankanlive.com/live/1711955827175988.m3u8
舟曲综合,https://play.kankanlive.com/live/1711956058188984.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农旅,http://play.kankanlive.com/live/1720583009200246.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
文化影视,https://liveout.gstv.com.cn/skt649/z6znm4.m3u8
公共应急,https://liveout.gstv.com.cn/skt649/j8x8ga.m3u8
少儿频道,https://liveout.gstv.com.cn/skt649/ys1xzs.m3u8
甘肃经济,https://liveout.gstv.com.cn/skt649/w07at3.m3u8
科教频道,https://liveout.gstv.com.cn/skt649/e2a4gl.m3u8
移动电视,https://hls.gstv.com.cn/skt649/w07at3.m3u8
文化影视,https://liveout.gstv.com.cn/skt649/z6znm4.m3u8
公共应急,https://liveout.gstv.com.cn/skt649/j8x8ga.m3u8
少儿频道,https://..gstv.com.cn/skt649/ys1xzs.m3u8
甘肃经济,https://liveout.gstv.com.cn/skt649/w07at3.m3u8
科教频道,https://liveout.gstv.com.cn/skt649/e2a4gl.m3u8
永昌电视台,https://play.kankanlive.com/live/1652755738635915.m3u8
张掖新闻,https://play.kankanlive.com/live/1720583434627241.m3u8
张掖农业旅游,https://play.kankanlive.com/live/1720583009200246.m3u8
古浪综合,https://play.kankanlive.com/live/1711282408137964.m3u8
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银文化教育,https://play.kankanlive.com/live/1720408280309109.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
平凉新闻综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庄浪电视台,https://play.kankanlive.com/live/1687654127961989.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
石嘴山公共,http://pililivertmpjrszstv.szsnews.com/jrszstv/ggpd.m3u8
石嘴山综合,http://pililivertmpjrszstv.szsnews.com/jrszstv/zhpd.m3u8
滨海生活,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
宝坻电视台,http://zb.hmysapp.cn:801/dft/tianjin/baodi
津南电视台,https://play.jinnantv.top/live/JNTV1/playlist.m3u8
武清电视台,https://tvpull.smartwq.cn/wqlive/convergencemedia.flv
甘肃文化影视,https://liveout.gstv.com.cn/skt649/z6znm4.m3u8
甘肃公共应急,https://liveout.gstv.com.cn/skt649/j8x8ga.m3u8
甘肃少儿频道,https://..gstv.com.cn/skt649/ys1xzs.m3u8
甘肃经济,https://liveout.gstv.com.cn/skt649/w07at3.m3u8
甘肃科教频道,https://liveout.gstv.com.cn/skt649/e2a4gl.m3u8
永昌电视台,https://play.kankanlive.com/live/1652755738635915.m3u8
张掖新闻,https://play.kankanlive.com/live/1720583434627241.m3u8
张掖农业旅游,https://play.kankanlive.com/live/1720583009200246.m3u8
古浪综合,https://play.kankanlive.com/live/1711282408137964.m3u8
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银文化教育,https://play.kankanlive.com/live/1720408280309109.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
平凉新闻综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庄浪电视台,https://play.kankanlive.com/live/1687654127961989.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
石嘴山公共,http://pililivertmpjrszstv.szsnews.com/jrszstv/ggpd.m3u8
石嘴山综合,http://pililivertmpjrszstv.szsnews.com/jrszstv/zhpd.m3u8
滨海生活,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
津南电视台,https://play.jinnantv.top/live/JNTV1/playlist.m3u8
武清电视台,https://tvpull.smartwq.cn/wqlive/convergencemedia.flv
嘉峪关综合,https://play.kankanlive.com/live/1754465670263218.m3u8
酒泉文旅,https://play.kankanlive.com/live/1743389368540298.m3u8
酒泉综合,https://play.kankanlive.com/live/1743389283110297.m3u8
庆阳综合,https://play.kankanlive.com/live/1704762690210987.m3u8
敦煌,https://play.kankanlive.com/live/1698234808271963.m3u8
天水综合,https://play.kankanlive.com/live/1728531085307199.m3u8
天水文旅,https://play.kankanlive.com/live/1728352652939293.m3u8
临夏综合,http://play.kankanlive.com/live/1714096320293954.m3u8
临夏文旅,https://play.kankanlive.com/live/1714099799400957.m3u8
定西综合,https://play.kankanlive.com/live/1745232061100288.m3u8
定西文旅,https://play.kankanlive.com/live/1745232082475287.m3u8
红古综合,https://play.kankanlive.com/live/1741073416508036.m3u8
平川,https://play.kankanlive.com/live/1756258234024340.m3u8
成县,https://play.kankanlive.com/live/1702454377323961.m3u8
永昌,https://play.kankanlive.com/live/1652755738635915.m3u8
陇西,https://play.kankanlive.com/live/1733904632183369.m3u8
通渭,https://play.kankanlive.com/live/1752204698931083.m3u8
西和,https://play.kankanlive.com/live/1659926941626981.m3u8
//青海
//内蒙古
新闻综合,http://play1-qk.nmtv.cn/live/2316general.m3u8
经济生活,http://play1-qk.nmtv.cn/live/2326general.m3u8
少儿频道,http://play1-qk.nmtv.cn/live/2327general.m3u8
文体娱乐,http://play1-qk.nmtv.cn/live/2319general.m3u8
农牧频道,http://play1-qk.nmtv.cn/live/2329general.m3u8
赤峰新闻,http://live.cfrmw.cn/dianshi0001/sd/live.m3u8?_upt=e9ae0cfc1760452883
赤峰经济,http://live.cfrmw.cn/dianshi0002/sd/live.m3u8?_upt=e9ae0cfc1760452883
赤峰影视,http://live.cfrmw.cn/dianshi0001/sd/live.m3u8?_upt=e9ae0cfc1760452883

//广西
南宁新闻,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
柳州新闻综合,http://nas.jqcykj.com:88/gdy?id=liuzhouxwzh
柳州科教,http://nas.jqcykj.com:88/gdy?id=liuzhoukj
玉林新闻综合,http://nas.jqcykj.com:88/gdy?id=yulinxwzh
//宁夏
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
//新疆
新疆卫视,http://nas.jqcykj.com:88/xj/?id=1
维吾尔语新闻综合,http://nas.jqcykj.com:88/xj/?id=3
哈萨克语新闻综合,http://nas.jqcykj.com:88/xj/?id=4
汉语综艺,http://nas.jqcykj.com:88/xj/?id=16
汉语体育健康,http://nas.jqcykj.com:88/xj/?id=21
少儿频道,http://nas.jqcykj.com:88/xj/?id=23
乌鲁木齐电视台汉语综合频道,http://nas.jqcykj.com:88/xj/xjwlmq/?id=17
乌鲁木齐电视台维吾尔语综合频道,http://nas.jqcykj.com:88/xj/wlmq/?id=21
克苏汉语综合,http://nas.jqcykj.com:88/gdy?id=akesuhy
阿克苏维语综合,http://nas.jqcykj.com:88/gdy?id=akesuwy
阿克苏党教,http://nas.jqcykj.com:88/gdy?id=akesudj
阿勒泰布尔津哈语,http://nas.jqcykj.com:88/gdy?id=aletaibej
//西藏
西藏卫视,http://php.jdshipin.com:8880/xztv?id=ws
西藏藏语卫视,http://php.jdshipin.com:8880/xztv..id=zy
西藏影视文化,http://php.jdshipin.com:8880/xztv?id=ys
日喀则汉语综合,https://consolestream.rkzrm.cn:20323/4.m3u8
日喀则藏语,https://console.rkzrm.cn:20323/8.m3u8
日喀则汉语,https://console.rkzrm.cn:20323/4.m3u8
拉萨综合,rtmp://tv.lasatv.cn/channellive/lszhpd
拉萨藏语,rtmp://tv.lasatv.cn/channellive/lszypd
拉萨文旅,rtmp://tv.lasatv.cn/channellive/lswlpd

华视,rtmp://f13h.mine.nu/sat/tv111
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331

HBO喜剧,http://23.237.104.106:8080/USA_HBO_COMEDY/tracks-v1a1/mono.m3u8
HBO,http://23.237.104.106:8080/USA_HBO/tracks-v1a1/mono.m3u8
CN卡通,http://23.237.104.106:8080/USA_CARTOON_NETWORK/tracks-v1a1/mono.m3u8
LMN,http://23.237.104.106:8080/USA_LMN/tracks-v1a1/mono.m3u8
HBO精选,http://23.237.104.106:8080/USA_HBO2/tracks-v1a1/mono.m3u8
Cinemax精选,http://23.237.104.106:8080/USA_MOREMAX/mono.m3u8
Cinemax,http://23.237.104.106:8080/USA_CINEMAX/tracks-v1a1/mono.m3u8
HBO王牌,http://23.237.104.106:8080/USA_HBO_ZONE/tracks-v1a1/mono.m3u8

僵尸肖恩,http://nas.jqcykj.com:88/movie?id=C46720849
时空罪恶,http://nas.jqcykj.com:88/movie?id=C46713479
无底洞,http://nas.jqcykj.com:88/movie?id=C46693824
红河（张静初版）,http://nas.jqcykj.com:88/movie?id=C46685633
爱在日落黄昏时,http://nas.jqcykj.com:88/movie?id=C46672297
变相怪杰,http://nas.jqcykj.com:88/movie?id=C46672294
总统班底,http://nas.jqcykj.com:88/movie?id=C46653338
世界大战,http://nas.jqcykj.com:88/movie?id=C46639897
禁忌星球,http://nas.jqcykj.com:88/movie?id=C46639170
十三太保,http://nas.jqcykj.com:88/movie?id=C46638715
一条叫安达鲁的狗,http://nas.jqcykj.com:88/movie?id=C46638713
猎人之夜,http://nas.jqcykj.com:88/movie?id=C46638029
拿破仑传,http://nas.jqcykj.com:88/movie?id=C46637828
罗拉秘史,http://nas.jqcykj.com:88/movie?id=C46637808
逃犯贝贝,http://nas.jqcykj.com:88/movie?id=C46637796
一个死者对生者的访问,http://nas.jqcykj.com:88/movie?id=C46637228
沙家浜,http://nas.jqcykj.com:88/movie?id=C46367876
亡命七金刚,http://nas.jqcykj.com:88/movie?id=C46367642
许海峰的枪,http://nas.jqcykj.com:88/movie?id=C46367639
杀戒,http://nas.jqcykj.com:88/movie?id=C46367638
六弄咖啡馆,http://nas.jqcykj.com:88/movie?id=C46367456
星海,http://nas.jqcykj.com:88/movie?id=C46366544
神秘的旅伴,http://nas.jqcykj.com:88/movie?id=C46364554
秋海棠（上）,http://nas.jqcykj.com:88/movie?id=C46364553
生活的浪花,http://nas.jqcykj.com:88/movie?id=C46364552
王老五,http://nas.jqcykj.com:88/movie?id=C46364551
火山情血,http://nas.jqcykj.com:88/movie?id=C46364550
沙漠追匪记,http://nas.jqcykj.com:88/movie?id=C46364549
前哨,http://nas.jqcykj.com:88/movie?id=C46364548
探亲记,http://nas.jqcykj.com:88/movie?id=C46364547
一剪梅,http://nas.jqcykj.com:88/movie?id=C46364546
孤岛天堂,http://nas.jqcykj.com:88/movie?id=C46364545
关不住,http://nas.jqcykj.com:88/movie?id=C46364543
复试,http://nas.jqcykj.com:88/movie?id=C46364542
牧人之子,http://nas.jqcykj.com:88/movie?id=C46364541
盲探,http://nas.jqcykj.com:88/movie?id=C46364491
逆光飞翔,http://nas.jqcykj.com:88/movie?id=C46362861
蒂凡尼的早餐,http://nas.jqcykj.com:88/movie?id=C46359356
雨中曲（1952）,http://nas.jqcykj.com:88/movie?id=C46348222
老兵新传,http://nas.jqcykj.com:88/movie?id=C46345741
幸福,http://nas.jqcykj.com:88/movie?id=C46345740
跟踪追击,http://nas.jqcykj.com:88/movie?id=C46345726
足迹,http://nas.jqcykj.com:88/movie?id=C46323338
虎豹小霸王,http://nas.jqcykj.com:88/movie?id=C46323329
傻瓜入狱记,http://nas.jqcykj.com:88/movie?id=C46323312
稻草狗,http://nas.jqcykj.com:88/movie?id=C46323297
意大利任务,http://nas.jqcykj.com:88/movie?id=C46323267
欢乐糖果屋,http://nas.jqcykj.com:88/movie?id=C46323261
傻瓜大闹科学城,http://nas.jqcykj.com:88/movie?id=C46323246
满城风雨,http://nas.jqcykj.com:88/movie?id=C46323234
侠女,http://nas.jqcykj.com:88/movie?id=C46323227
人生七年2,http://nas.jqcykj.com:88/movie?id=C46323197
寻爱记,http://nas.jqcykj.com:88/movie?id=C46304973
在前进的道路上,http://nas.jqcykj.com:88/movie?id=C46304944
新的一课,http://nas.jqcykj.com:88/movie?id=C46304937
武则天,http://nas.jqcykj.com:88/movie?id=C46304936
她爱上了故乡,http://nas.jqcykj.com:88/movie?id=C46304935
谁是被抛弃的人,http://nas.jqcykj.com:88/movie?id=C46304934
哥哥和妹妹,http://nas.jqcykj.com:88/movie?id=C46304933
审判,http://nas.jqcykj.com:88/movie?id=C45021662
原野铁汉,http://nas.jqcykj.com:88/movie?id=C45021654
朱丽叶与魔鬼,http://nas.jqcykj.com:88/movie?id=C45021198
被遗忘的祖先的阴影,http://nas.jqcykj.com:88/movie?id=C45021166
暗渡陈仓,http://nas.jqcykj.com:88/movie?id=C45021051
伊普克雷斯档案,http://nas.jqcykj.com:88/movie?id=C45021044
欢乐满人间,http://nas.jqcykj.com:88/movie?id=C45021031
长夜漫漫路迢迢,http://nas.jqcykj.com:88/movie?id=C45019227
收藏家,http://nas.jqcykj.com:88/movie?id=C45019226
荒野大镖客,http://nas.jqcykj.com:88/movie?id=C45019225
人生七年1,http://nas.jqcykj.com:88/movie?id=C45019224
奇迹创造者,http://nas.jqcykj.com:88/movie?id=C45019203
哈泰利,http://nas.jqcykj.com:88/movie?id=C45019202
三十六小时谍报战,http://nas.jqcykj.com:88/movie?id=C45019201
